id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012
1071	0.0	0.0	11.4032393853	0.0	0.0	13.7320984594	11.320895938	0.0	0.0	0.0	0.0	14.447273613	0.0	12.9135216162	0.0
1073	0.0	0.0	0.0	14.9798545681	0.0	15.0323620449	15.7412786422	15.1610906948	0.0	0.0	0.0	13.6394613289	0.0	17.2214894184	0.0
1075	0.0	10.1597420364	0.0	14.5213131302	0.0	0.0	10.9125682001	12.2682526219	0.0	0.0	0.0	12.8486510586	0.0	14.0266391539	0.0
1077	0.0	13.8789813843	0.0	0.0	0.0	13.1821294096	0.0	13.0399608325	0.0	0.0	0.0	0.0	0.0	14.3267293524	0.0
1079	0.0	10.6687476987	0.0	0.0	0.0	0.0	11.0198678838	0.0	0.0	0.0	0.0	0.0	0.0	13.185685459	0.0
1081	0.0	0.0	0.0	0.0	0.0	0.0	13.131645921	10.974596056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1083	0.0	13.1349898865	8.98287876125	0.0	0.0	12.7777315094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0001454819	0.0
1085	0.0	0.0	0.0	0.0	0.0	0.0	11.7143871748	10.3036864853	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1087	0.0	0.0	7.03769523009	0.0	0.0	0.0	0.0	12.2512831246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1089	0.0	13.448927649	0.0	0.0	0.0	13.7033034019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.9940578603	0.0
1091	0.0	0.0	0.0	0.0	0.0	0.0	13.5500829151	12.6822142426	0.0	0.0	0.0	11.4185983018	0.0	12.616151693	0.0
1093	0.0	12.0108423078	0.0	0.0	0.0	0.0	11.2272805162	11.7701438969	0.0	0.0	0.0	0.0	0.0	16.0294621368	0.0
1095	0.0	0.0	0.0	0.0	0.0	10.7132128209	11.9917326663	0.0	0.0	0.0	0.0	13.7610524292	15.1368852533	15.7948514958	0.0
1097	0.0	0.0	0.0	0.0	13.8636522643	0.0	16.1667848634	17.0361015806	0.0	0.0	15.5460225752	13.7807932875	0.0	0.0	13.3923966367
1099	0.0	0.0	0.0	0.0	0.0	0.0	13.3726611646	12.1680183798	0.0	0.0	0.0	0.0	0.0	8.93700160737	0.0
1101	0.0	0.0	0.0	0.0	0.0	0.0	15.0823397573	12.6269253221	0.0	0.0	8.79290945831	14.3010508348	0.0	0.0	0.0
1103	0.0	12.7646452896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5534681877	0.0
1105	0.0	0.0	0.0	0.0	0.0	0.0	12.7807672882	11.6798447636	0.0	0.0	0.0	11.6007968637	0.0	11.7742266261	9.25889527038
1107	0.0	0.0	0.0	0.0	0.0	0.0	10.0588943003	12.361095759	0.0	0.0	0.0	0.0	0.0	9.95206769465	11.9389848477
1109	0.0	0.0	0.0	0.0	0.0	0.0	13.0189579715	11.4537009064	0.0	0.0	0.0	13.6509540599	0.0	0.0	0.0
1111	0.0	0.0	0.0	0.0	0.0	14.2178230618	0.0	11.9732009918	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1113	0.0	0.0	0.0	0.0	0.0	11.5693857574	0.0	8.9022079425	0.0	0.0	0.0	13.1863917434	0.0	0.0	0.0
1115	0.0	0.0	0.0	11.6703960279	0.0	12.0200142956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.4865128863	0.0
1117	0.0	0.0	0.0	0.0	0.0	0.0	12.8127990656	11.3434405646	0.0	0.0	0.0	0.0	0.0	11.03279877	0.0
1119	0.0	0.0	0.0	0.0	0.0	0.0	11.4079236627	12.5644172498	0.0	0.0	0.0	0.0	0.0	12.7011759996	0.0
1121	0.0	0.0	0.0	0.0	0.0	13.6294279613	12.4907795591	8.78706001044	0.0	0.0	0.0	0.0	0.0	12.6250671505	0.0
1123	0.0	0.0	0.0	0.0	0.0	0.0	12.3323779301	10.3681554093	0.0	0.0	0.0	0.0	0.0	12.8410719081	0.0
1125	0.0	0.0	13.3860551757	12.0073316038	0.0	0.0	13.0954738323	14.4271185292	0.0	0.0	0.0	0.0	0.0	16.380575821	0.0
1127	0.0	0.0	0.0	11.7883519688	15.8246497971	11.8621213403	0.0	0.0	0.0	0.0	0.0	0.0	11.0333551001	14.7524091105	0.0
1129	0.0	0.0	0.0	0.0	0.0	0.0	12.6082093205	13.64759973	0.0	0.0	0.0	12.7052507495	0.0	9.5608204674	0.0
1131	0.0	0.0	0.0	0.0	0.0	0.0	15.3573019565	11.3497310132	0.0	12.2056682638	0.0	10.0439166636	0.0	0.0	0.0
1133	0.0	11.8979742375	0.0	12.263528629	11.1659358946	0.0	10.502782465	10.4937505931	0.0	0.0	0.0	0.0	0.0	12.1549886976	0.0
2000	0.0	0.0	15.5372010662	0.0	16.963757471	13.1243588851	13.8080263208	13.732198501	16.4379776954	0.0	14.9104930736	16.3349127548	0.0	13.6223390609	11.3019852738
2013	0.0	0.0	11.1474174815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016	0.0	0.0	0.0	0.0	0.0	0.0	15.727280215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020	0.0	0.0	14.2172658398	0.0	0.0	12.9521102868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2050	0.0	0.0	9.60019561088	0.0	14.4824919455	0.0	13.5864997655	13.0743012991	11.8031074351	0.0	0.0	13.342655395	0.0	14.1997894412	0.0
2060	0.0	0.0	13.2508201258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.56531673182	0.0	0.0	0.0	0.0
2070	0.0	0.0	10.650845181	0.0	4.97996987979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.69500537115	0.0
