id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012
26005		4		4							2				
26011		4													
26013					3										
26015		4		4							2				
26017				4											
26021		4		4				2							
26023				4											
26025				4		5		2							
26027		4		4											
26035				4											
26037				4											
26039		4													
26045				4		5					2				
26049				4		5									
26051				4											
26053					3										
26057				4											
26059				4		5									
26061					3										
26063				4											
26065				4		5		2			2				
26067		4		4											
26069		4													
26071					3										
26073				4											
26075		4		4											
26077		4		4				2							
26081		4		4				2							
26085											2				
26087				4		5									
26091		4													
26093				4		5									
26099		4		4		5		2							
26101											2				
26103		4			3										
26105											2				
26107		4		4											
26111				4											
26113											2				
26115		4				5									
26117				4											
26119		4													
26121		4		4											
26123		4													
26125		4		4		5		2							
26127		4													
26129		4													
26131					3										
26133		4		4							2				
26135		4													
26137		4													
26139		4		4							2				
26145				4							2				
26147				4		5									
26149		4		4											
26151				4											
26155				4											
26157				4											
26159		4		4											
26161		4		4		5		2							
26163		4				5		2							
26165											2				
27000		2	2	3	2		2	2	3	2	2	2	1	2	2
27001		2		3											2
27003														2	
27005			2	3	2				3			2		3	
27007		2		3	2							2		3	
27009				3											
27011				3									3	3	
27013													2	3	
27015				3									3	3	
27017				3											2
27019				3									2	3	
27021		2													2
27023				3								2	3	3	
27025				3										2	
27027		2	2	3	2				3			2	3	3	
27029			2	3	2							2			
27031		2									2	2			2
27033													2		
27035				3											2
27037			2	3											2
27039			2	3			2			2			2		
27041				3								2			
27043			2	3			2						2		
27045			2							2	2				
27047			2	3			2				2		1		
27049				3	2								2		2
27051				3								2		3	
27053										5				2	
27055			2	3						2	2		1		
27057		2			2							2			
27059				3										2	
27061		2			2										2
27063										2			2		
27065				3										2	
27067				3											2
27069		4		3	2				3			2	3	3	
27071					2										
27073				3								2	3	3	
27075		2		3								2			2
27077				3	2							2			
27079				3									2	3	
27081									2				2	2	
27083													2	3	
27085				3	2								3	3	
27087			2		2							2			
27089		4		3	2				3			2	3	3	
27091							2						2		
27093				3										2	2
27095				3										2	
27097				3				2							
27099			2	3			2				2		2		
27101													2		
27103				3									1	3	
27105				3							2		2		
27107			2	3	2				3			2	3	3	
27109										2			2		
27111				3								2	1	3	
27113		4			2							2	3		
27115				3										2	2
27117													2	2	
27119		4		3	2				3			2	3	3	
27121				3								2			
27123			2	3									3	3	
27125		4		3	2				3			2	3	3	
27127				3									2	3	
27129				3									3	3	
27131													2		2
27133													2		
27135		4	2	3	2				3			2		3	
27137		2		3											2
27139				3									3	3	
27143				3									3	3	2
27145				3										2	
27147							2			2			2		
27149				3								2	3	3	
27151				3								2		3	
27153				3											
27155				3					2			2	3	3	
27157				3						2			2		
27159												2	1		
27161													2		
27163				3										3	
27165													2		
27167				3					2			2	3	3	
27169			2	3						2			2		
27171				3	2									3	
27173			2	3					2			2	2	3	
28000		4		2	2	2	2	2			2	2	2	2	2
28001								2			2			3	2
28003								2					2	2	
28005								2			2	2			2
28007		4		2				2					2		
28009				2									2	2	
28011		4		2				2						3	
28013		4						2						2	
28015		4						2						2	
28017		4						2						2	
28019		4		2				2					2	2	
28021								2			2			3	2
28023						2	2	2			2			2	2
28025		4		2			2	2						2	
28027				2				2						3	
28029					2			2			2				2
28031							2	2			2				2
28033								2			2			2	
28035				2			2	2			2				2
28037								2			2				2
28039				2	2		2	2			2				2
28041					2		2	2			2	2		2	2
28043		4						2			2				
28045				2	2		2	2			2				2
28047				2	2		2	2			2				2
28049						2		2			2			2	2
28051				2				2					2	2	2
28053		4		2				2						3	
28055								2			2		2	3	
28057		4						2						2	
28059				2	2		2	2			2	2			2
28061							2	2						2	
28063								2			2			3	2
28065							2	2				2			2
28067				2			2	2			2				2
28069						2	2	2						2	
28071					2			2						2	
28073				2			2	2			2				2
28075						2	2	2			2				2
28077								2			2	2			2
28079		4		2		2		2							
28081		4		2				2						2	
28083		4		2				2			2				
28085				2	2	2		2			2	2			2
28087		4		2	2		2	2							
28089						2		2							
28091				2			2	2			2				2
28093				2				2					2	2	
28095		4					2	2					2	2	
28097		4						2						2	
28099		4		2		2	2	2			2			2	2
28101						2	2	2			2			2	2
28103		4		2			2	2						2	
28105		4		2			2	2							
28107				2				2			2		2	2	
28109				2	2		2	2			2				2
28111				2			2	2							2
28113					2			2			2				2
28115				2				2							
28117				2				2					2		
28119				2				2						2	
28121						2		2			2				
28123						2		2						2	2
28125		4		2				2						3	
28127								2				2			
28129							2	2			2			2	
28131							2	2			2	2			2
28133		4		2				2							
28135				2				2							
28137				2				2						2	
28139				2				2					2	2	
28141		4						2					2	2	
28143				2				2			2			2	
28145		4											2	2	
28147				2				2			2	2			2
28149		4				2		2			2		2	3	2
28151		4		2				2			2			3	
28153							2	2				2			2
28155		4						2						2	
28157								2			2	2		3	2
28159		4		2			2	2						2	
28161								2							
28163		4		2		2		2					2	3	
29000			3		4	2		2	2	4	2	2	2	2	
29001					2					4	2	2	2	2	
29003									2	4	2		2	3	
29005										2	2		2	3	
29007										4	2			2	
29009					2					4	2	2		2	
29011					2	2				4	2	2		2	
29013					4				2	2	2			2	
29015									2	4				2	
29017					2	2			2		4	2		2	
29019					2			2	2	4				2	
29021										4			2	3	
29023					2						2	2		2	
29025										4			2	2	
29027									2	4	2			2	
29029					2	2			2	4	2	2		2	
29031					2	2		2			2	2		2	
29033					2				2	2	2		2	2	
29035					2						2	2		2	
29037					4					2			2	2	
29039					2	2			2	4	2	2		2	
29041					4					2	2		2	2	
29043					2	2		2	2	4	2			2	
29045					2						2		2	2	
29047					4	2									
29049					4					4			2	2	
29051									2	4				2	
29053					2									2	
29055					2	2				4	2	2			
29057					2					4	2	2		2	
29059					2	2				4	2	2		2	
29061									2	2	2		2		
29063					2					4			2	2	
29065					2				2		2	2			
29067					2						2	2		2	
29069								2			2	2		2	
29071			3			2		2		4	2				
29073			3			2				4	2				
29075										2	2		2		
29077						2			2	4	4	2		2	
29079					2					4	2	2	2	2	
29081										4	2		2		
29083					4				2					2	
29085									2	4		2		2	
29087										2	2		2	3	
29089					4	2			2	2	2		2	2	
29091					2						2	2		2	
29093					2				2		2	2		2	
29095					4	2		2					2	2	
29097						2				4		2		2	
29099			3			2			2		2				
29101					4									2	
29103					4						2		2	2	
29105					2					4	2	2		2	
29107					4					2			2	2	
29109					2	2			2	4	2				
29111					2	2					2	2	2	2	
29113					2					4	2				
29115					4					2	2		2	2	
29117					2					2	2	2	2	2	
29119					2					4	2			2	
29121					4						2			2	
29123					2						2	2		2	
29125					2	2				4	2	2		2	
29127					2				2		2	2	2	2	
29129					2					2	2		2		
29131					2	2			2	4	2	2		2	
29133					2						2	2		2	
29135										4				2	
29137					4	2			2		2		2	2	
29139									2	4	2			2	
29141									2	4	2			2	
29143											2	2		2	
29145										4	2	2		2	
29147										2	2		2		
29149					2	2			2		2	2		2	
29151					2	2				4	2			2	
29153					2						2	2		2	
29155					2				2		2	2		2	
29157					2				2		2	2	2	2	
29159					4				2		2			2	
29161					2					4	2	2			
29163					2	2				4	2		2	2	
29165					4	2				2				3	
29167					2	2				4	2	2		2	
29169					2	2				4	2	2		2	
29171									2	4	2		2	2	
29173					2						2		2	2	
29175					4				2		2			2	
29177					4				2	2	2	2	2	3	
29179					2						2	2		2	
29181					2			2			2	2		2	
29183									2	4	2				
29185					4				2	4	2			2	
29186					2						2	2		2	
29187									2			2		2	
29189								2	2	4				2	
29195					4	2			2	2	2	2		2	
29197					2					4	2		2		
29199					2					4	2		2	2	
29201					2	2					2	2		2	
29203					2						2	2		2	
29205					4						2	2	2	2	
29207					2						2	2		2	
29209					2					4	2	2		2	
29211					2					2	2	2	2	2	
29213					2						2	2		2	
29215					2					4	2	2		2	
29217					2				2		2	2		2	
29219										4					
29221						2			2		2	2		2	
29223					2						2	2		2	
29225					2				2	4	2	2		2	
29227										4	2		2		
29229					2				2	4	2	2		2	
29510								2	2	4					
30000			2	2	2			2			2		2	2	0
30003				2										2	
30005														2	
30007														2	
30009														2	
30011											2			2	
30013														2	
30015													2	2	
30017														2	
30019														2	
30021														2	
30023														2	
30025														2	
30027														2	
30029														2	
30031				2											
30033														2	
30035					2										
30037														2	
30039														2	
30041					2								2	2	
30043														2	
30045														2	
30049														2	
30051					2									2	
30055														2	
30057														2	
30059														2	
30063				2											
30065														2	
30067														2	
30069														2	
30071														2	
30073					2									2	
30075														2	0
30077														2	
30079														2	
30081														2	
30083														2	
30085			2											2	
30087											2			2	0
30091			2											2	
30095														2	
30097														2	
30099														2	
30101					2									2	
30103														2	
30105														2	
30107														2	
30109														2	
30111														2	
31000		2		2		2	2	2	2	2	2	2	2	3	
31001							2	2		2	2		2		
31003							2			2			2		
31005										2		2	3		
31009							2			2	2		2		
31011							2			2	2		2		
31013												2			
31015											2		2		
31017										2	2		2		
31019							2	2		2	2		2		
31021		2									2		2	3	
31023						2					2		2		
31025							2			2	2		2	3	
31027						2							2		
31029										2	2	2	2	2	
31031											2	2	2		
31033										2			2		
31035							2			2			2		
31037											2		2		
31039						2	2				2		2		
31041									2	2	2	2	2		
31043				2									2	3	
31045													2		
31047										2	2		2		
31049												2			
31051													2		
31053							2				2		2	2	
31055		2				2					2		2	3	
31057										2				2	
31059								2			2		2		
31061										2					
31063								2	2	2	2		2		
31065									2	2	2			2	
31067				2			2			2	2	2	3		
31069												2	2	3	
31071									2	2	2		2		
31073									2	2	2				
31077							2			2	2		2		
31079								2		2	2				
31081								2		2	2	2	2		
31083										2			2		
31085										2	2		3	2	
31087										2					
31089						2			2	2	2		2		
31091													2		
31093						2	2	2		2	2		2		
31095						2	2			2	2	2	2		
31097										2	4		2		
31099								2	2	2					
31101										2					
31103										2	2	2	2		
31107						2			2	2			2	3	
31109							2				2		2		
31111										2	2	2	2	3	
31113										2	2		2	2	
31115										2	2		2		
31117						2				2	2		2		
31119							2			2			2		
31121								2		2	2		2		
31123										2	2	2	2		
31125							2			2	2		2		
31127										2	2		2	3	
31129													2		
31131										2	2		2	3	
31133							2			2	4	2	3		
31135										2		2	2		
31137									2	2	2		2		
31139							2		2	2			2		
31141						2					2		2		
31143						2				2	2		3	2	
31145										2	2				
31147										2	4	2	3	3	
31149										2	2	2	2		
31151				2			2			2	2		2		
31153											2		2	3	
31155										2	2		2		
31157												2		3	
31159								2			2		2		
31163							2			2	2		3		
31165													2		
31167						2				2	2		2		
31169						2	2				2	2	2		
31171										2	2		2		
31173							2				2		2	3	
31175						2			2	2	2		2		
31177		2					2						2	3	
31179													2		
31181							2			2	2		2		
31183									2	2	2		2		
31185								2			2		3	2	
32000		2					0	4	2		2				
32001								4							
32003		2						2							
32005								4	2						
32007								4	2						
32011								4							
32013								4							
32015								4							
32017								2							
32019								4	2		2				
32023								4							
32029								4	2						
32031								4	2						
32033								4							
32510							0	4	2						
33000		2		4		4	4	2	2	2	2	4	2	2	2
33001		2					4	2	2	2	2	4		2	
33003							4	4	2	2	2	4		2	
33005		2		4		4	4	4		2		4		2	2
33007				4			4	4		2	2	4		3	
33009		2		4			4	4	2	2	2	4	2	2	
33011				4		4	4	4	2	2	2	4	2	2	
33013				4		4	4	4	2	2	2	4	2	2	
33015				4		4		4	2	2	2	4	2	2	
33017				4		4		4	2	2	2	4	2	2	
33019						2	4	4		2		4	2	2	
34000		2	2	0		4	2	2	2	2		2	4	2	2
34001		2		0		4				2		2	4	4	2
34003		2		0		5				2			2	4	
34005		2		0		4	2			2			4	4	
34007		2		0		4	2			2			4	2	
34009		2		0		4						2	4	2	2
34011		2		0		4							4	2	2
34013		2		0		5				2			2	4	
34015		2		0		4							4	2	2
34017		2		0		5				2				4	2
34019		2		0		4	2		2				2	2	
34021		2		0		4	2		2	2			2	2	
34023		2		0		4		2		2			2	2	
34025		2		0		4							2	4	2
34027		2	2	0		4							2	2	
34029		2		0		4						2	4	4	2
34031		2		0		5				2			2	2	
34033		2		0		4							4	2	2
34035		2		0		4				2			2	2	
34037		2	2	0		4	2		2	2				2	
34039		2		0		5				2				4	2
34041		2		0		4	2		2	2				2	
35000		2	0				2	2	2		2		3	2	3
35001							2	2							
35006									2				3	3	
35013		2							2						
35015							2								
35017									2						
35019									2						
35021									2						
35023									2						
35027			0						2		2			2	
35028			0											3	
35029		2							2						
35031									2				3		
35033		2					2		2				3		
35035		2	0						2		2			2	
35039		2							2					2	
35043		2							2						
35045		2						2					3		
35047			0				2		2						
35051		2							2						
35053									2				3	2	
35055									2					2	
35057									2						
35061									2						
36000		2	4	0	4	5	2	2	2	2	2	2	2	2	
36001		2	2	0		4		2		2	2	2		2	
36003			2	0		2	2					2		3	
36005				0		5								2	
36007				0		4	2	2	2					2	
36009		4	4	4		2	2					2			
36011				0		4	4	2							
36013		4	4	4		5	2	2				2			
36015				0		2								2	
36017			2	0		4	2	2	2			2		2	
36019				0		5								2	
36021			2	0		4	2	2		2	2	2		2	
36023				0		5		2	2			2			
36025				0		4	2	2	2	2	2	2		2	
36027			2	0		4				2				2	
36029		4	4	4	4	5	2	2	2			2			
36031		2	2	0						2				2	
36033						5								3	
36035				0		4			2						
36037		4		4		5			2						
36039		2	2	0		4		2	2	2	2	2		2	
36041							2		2					3	
36043			2	0		4	2		2					2	
36045		4		0		5									
36047				0		5							1	2	
36049		4	2	0			4			4				3	
36051		4	2	0		4								3	
36053			2	0		4		2	2					3	
36055		4		0		4	2								
36057			2	0		4		2	2	2				2	
36059		2		0		4		2				2	2	2	2
36061				0		5		2					1	2	
36063		4	2	4		5	2	2	2					3	
36065			2	0		4	4		2	4				3	
36067			2	0		4	2							3	
36069		4		0		4	2							3	
36071		2		0		4	2	2		2			2	2	
36073		4	2			4	2		2						
36075				0		4	4			4					
36077			2	0		4		2	2				2	2	
36079		2		0		4		2		2				2	
36081				0		5							1	2	
36083			2	0		4		2	2		2	2		2	
36085				0		5							2	2	
36087		2		0		4				2			2	2	
36089		4		0											
36091				0		4	2				2	2		2	
36093			2	0		4			2		2	2		2	
36095		2	2			4	2	2	2	2	2	2	2	2	
36097						2									
36099				0		4									
36101			2	0		2	2							3	
36103		2		0		4				2		2	2	2	
36105			2			4	2	2	2	2				2	
36107			2	0		4	2	2	2					2	
36109			2	0		5			2					2	
36111		2	2	0		4	2	2	2	2				2	
36113		2		0			2						2	2	
36115				0		5	2				2	2		2	
36117		4		0		4									
36119		2		0		4		2		2			2	2	
36121		4		4		2		2						3	
36123			2			4	2							3	
37000		2	2		4	2	2	2			2		2	2	
37001		2	2		4	4									
37003					4										
37005													2		
37007		2	2		4		2								
37009							2						2		
37011							2						2		
37013		2				2		2			2		2	2	
37015		2				2		2						2	
37017		2						2						2	
37019		2				2		2			2		2	2	
37021							2						2		
37023					4		2						2		
37025			2		4										
37027					4		2						2		
37029		2				2								2	
37031		2				2		2					2	2	
37033		2	2			4									
37035					4										
37037		2	2		4										
37041		2				2		2						2	
37045					4										
37047		2						2						2	
37049		2				2		2					2	2	
37051		2						2						2	
37053		2				2		2					2	2	
37055		2				2		2					2	2	
37057		2	2		4										
37059					4										
37061		2						2						2	
37063		2	2		4										
37065		2	2		4	2								2	
37067						4									
37069		2	2		4	2									
37071					4										
37073		2				2								2	
37077		2	2		4	2									
37079		2				2		2						2	
37081		2	2		4	4		2							
37083		2	2		4	2								2	
37085		2	2		4									2	
37087							2						2		
37089							2								
37091		2				2		2						2	
37093		2	2											2	
37095		2				2		2					2	2	
37097					4										
37099							2						2		
37101		2	2		4									2	
37103		2				2		2						2	
37105		2	2		4									2	
37107		2				2								2	
37109					4										
37111					4		2						2		
37113							2								
37115							2						2		
37117		2				2		2						2	
37119			2		4			2							
37121							2						2		
37123		2	2		4										
37125		2	2		4										
37127		2	2		4	2								2	
37129		2				2		2			2			2	
37131		2	2		4	2								2	
37133		2				2		2					2	2	
37135		2	2		4	2									
37137		2				2		2					2	2	
37139		2				2		2						2	
37141		2				2		2						2	
37143		2				2		2					2	2	
37145		2	2		4	4					2				
37147		2				2								2	
37149					4		2								
37151		2	2		4										
37153		2	2		4										
37155		2												2	
37157		2	2			4									
37159					4										
37161					4		2								
37163		2						2						2	
37165		2	2												
37167		2	2		4										
37169						4									
37173							2								
37175							2								
37177		2				2		2					2	2	
37179		2	2		4										
37181		2	2		4	2								2	
37183		2	2		4	2		2						2	
37185		2	2		4	2								2	
37187		2				2		2					2	2	
37189							2						2		
37191		2			4	2								2	
37195		2	2		4	2								2	
37199							2						2		
38000		3	2	3	2	2	2	2	2	2		2	2	3	
38001				3								2			
38003		3		3						2		2	3	3	
38005		3	2	3			2	2				2	3	3	
38007								4				2		3	
38009		3	2	3			2	2				2	3	3	
38011								4		2		2			
38013		3					4							3	
38015		3	2	3								2	3	3	
38017		3	2	3					2	2		2	3	3	
38019		3		3			2	2	2	2		2		3	
38021		3		3				2		2		2	3	3	
38023		3												3	
38025								4				2			
38027		3	2	3			2					2	3	3	
38029		3										2	3		
38031		3	2	3								2	3	3	
38033				3				4							
38035		3	2	3	2		2	2	2	2		2	3	3	
38037				3						2		2		3	
38039		3	2	3			2	2				2		3	
38041												2			
38043		3	2	3				2				2	3	3	
38045		3		3				2		2		2	3	3	
38047		3	2	3						2		2	3	3	
38049		3	2	3			4	4		2		2	3	3	
38051		3										2	3	3	
38053							4	4				2		3	
38055		3	2	3			4	4				2		3	
38057							4	4				2	3	3	
38059		3		3								2	3	3	
38061		3	2	3	2		4	2				2		3	
38063		3	2	3			2	2				2	3	3	
38065												2			
38067		3	2	3	2		2	2	2			2	3	3	
38069		3	2	3			2	2				2		3	
38071		3	2	3			2	2				2	3	3	
38073		3	2	3				2	2	2		2	3	3	
38075		3	2				2	2					3	3	
38077		3	2	3				2	2	2		2	3	3	
38079		3	2	3			2	2	2			2		3	
38081		3	2	3				2	2	2		2	3	3	
38083		3	2	3								2		3	
38085		3						2				2	2	3	
38087								4							
38089								4				2			
38091		3		3			2	2		2		2	3	3	
38093		3		3	2					2		2	3	3	
38095		3		3			2	2	2			2		3	
38097		3	2	3	2		2	2	2			2	3	3	
38099		3	2	3	2		2	2	2			2	3	3	
38101		3					4	2				2	3	3	
38103		3	2	3								2	3	3	
38105		3					4							2	
39000			2	2		2	2	2	2	2	2			2	2
39001						2								2	
39003								2		2					2
39005								2			2				
39007						5			2		4				
39009						2	2	2						2	2
39011								2							2
39013						2	2	2						2	2
39015				2				2			4			2	
39017				2				4			2				
39019						1	2	2			2				
39021								4			2				2
39023								4			2				2
39025				2				2			4			2	
39027											2				
39029						1	2	2							
39031								2			2				2
39033								2		2	4				
39035						5	2	2							
39037						2		4							
39041						2	2	4			4				
39043						5		4							
39045								2			4				2
39047						2		2							
39049						2		4			4				2
39053						2	2							2	2
39055						5			2		4				
39057			2			2		4			2				
39059						2	2	2			2			2	2
39061				2				4			2			2	
39063								2		2					2
39065								2		2	4				2
39067						2	2	2			2				2
39069								2							
39071								2			2				2
39073						2	2	2			2			2	2
39075							2	2			2				
39077						5		4			4				
39079						2								2	2
39081						1	2	2						2	
39083							2	2			2				2
39085						5			2		4				
39087						2		2						2	2
39089						2		2			2				2
39091								2							2
39093						5		2							
39095						5									
39097						2		4			2				
39099						1									
39101								4			4				
39103						1	2	2							
39105						2	2	2						2	2
39107								2							
39109						2		4			2				2
39111						2	2	2						2	2
39113						2		4			2				
39115						2	2	2						2	2
39117								2			4				2
39119						2	2	2							2
39121						2	2	2						2	2
39125								2							2
39127						2	2	2			2				2
39129								2			2				2
39131						2		2						2	2
39133						1	2								
39135						2		4			2				
39137								2		2					2
39139								2		2	4				
39141						2	2	2						2	
39143								4							
39145						2		2						2	
39147								2							
39149								2			2				2
39151						1		2							
39153						1	2				2				
39155						1									
39157							2	2			2				
39159						2		4			2				
39161								2							2
39163						2	2							2	2
39165								4			2				
39167						2	2	2						2	2
39169								2							
39175								2		2	4				2
40000		1	2	4	4	4		2	0	2	2	2	2	2	2
40001				4					0	2	3	2		2	
40003					4					2	2		2		
40005				4					0	2				2	
40007				2					0	4	2	4	4		
40009				4	4	4			0	2	2		4		
40011				4	4				0	2	2			2	
40013				4					0	2			2		
40015		1	2	4	4				0	2	3		4		
40017		1		4	4	4			0	2			2	2	
40019			2	4					0			2	2		
40021				4				2		2		2	4	2	
40023				4					0	2					
40025				2						2	2		2		
40027		1		4		2			0	2			2		
40029				4					0	2	3	2			
40031			2	4					0	2		2	4		
40033			2	4					0	2			4		
40035		1								4	2		4	2	2
40037		1		4					0	4			4	2	
40039				4	4	4			0	2	2		4		
40041				4		2			0	2	3	2	2	2	
40043					4				0	2	2		4		
40045					4				0	2	2	4	4		
40047				4	4				0	2	2				
40049				4		2			0	2			4		
40051		1	2	4	4				0	2			4	2	
40053					4					2	2		2		2
40055				4	4				0	2			4		
40057				4	4						2		4		
40059					4					2	2				
40061				4				2	0	2	3		4	2	
40063				4					0	2	3	2	4		
40065			2	4	4				0	2	2		4		
40067			2	4					0	2			2	2	
40069				2					0	2	3				
40071				4	4				0	2	2		2		2
40073		1		4	4				0	2	3			2	
40075			2	2	4					2	2		4		
40077		1		4					0	2	3				
40079				4					0		2		2	2	
40081		1		4		2			0	4			2		
40083		1		4	4	4			0	2	3		2	2	
40085				4					0	2		2	2		
40087		1	2	4					0	2			4	2	
40089				4					0	2	2		2		
40091				4					0	2	3	2	2	2	
40093					4					2	2		4	2	
40095				4					0	2					
40097				4					0	2	3		2	2	
40099				4					0	4					
40101				4		2		2	0	2	3	2	4	2	
40103		1			4				0	2			2		
40105				4		2			0	4	2		4	2	2
40107				4					0	2	2	2	2		
40109		1		4	4	2		2	0	4			2		
40111		1		4					0	2	2		2	2	
40113				4	4	2			0	4	2		2	2	
40115				4					0	2	2		4	2	
40117				4	4	4			0	4	3		4	2	
40119				4	4	4			0	4			2		
40121				4					0	2	3		2	2	
40123				4		2			0	2			4		
40125				4					0	2			2	2	
40127				4					0	2	3				
40129				4	4	2			0	2	2		4		
40131				4					0	4	3		2	2	
40133				4					0	2	3		2		
40135				4				2	0	2	3	2	4	2	
40137				4					0	2			4	2	
40139						2			0	2			4		
40141			2	4						2	3		4		
40143		1		4				2	0	4			2	2	
40145				4				2	0	2	3		4	2	
40147				4	4	2		2	0	2			4	2	
40149				4	4	4			0	2	2		4		
40151					4				0	2	2	4			
40153				2	4				0	4	2	4			
41000					2		2	2	2	2		2		2	3
41001							2								
41003							2		2	2					3
41005							2		2			2		2	
41007									2	2				2	
41009							2		2	2		2			3
41011					2				2	2				2	3
41013							2		2					2	
41015					2				2	2				2	3
41017							2	2							
41019					2		2		2					2	3
41021									2						
41023							2								
41025							2								
41027							2		2			2			3
41029									2						
41031							2		2						
41033									2						
41037							2								
41039					2		2								3
41041									2	2				2	3
41043					2		2		2						3
41047							2					2			3
41051							2	2				2			
41053							2		2	2		2			3
41055									2						
41057							2		2	2		2		2	3
41059							2								
41061							2								
41063							2								
41065							2			2					
41067										2		2			
41069							2		2	2					
41071							2		2	2		2			
42000		2		2		2	2	2	2	2			4	3	
42001						2			2				4	3	
42003							2	2					4		
42005							2		2				4		
42007							2						4		
42009						2	2						4	3	
42011				2		2			2					3	
42013						2	2						4		
42015							2	2	2	2				3	
42017		2					2	2	2					2	
42019							2						4		
42021						2							4		
42023							2								
42025						2	2		2						
42027							2								
42029		2				2			2				4	2	
42031						2	2								
42033							2								
42035						2	2								
42037						2	2	2	2					3	
42039						2									
42041						2	2						4	3	
42043						2	2						4	3	
42045		2				2							4	2	
42047							2								
42051						2							4		
42053						2									
42055						2	2		2				4	3	
42057						2	2						4	3	
42059						2	2						4		
42061						2	2						4	3	
42063							2		2				4		
42065							2								
42067						2	2						4	3	
42069						2	2	2	2	2				3	
42071		2				2							4	3	
42073						2	2								
42075						2	2		2				4	3	
42077						2	2							2	
42079							2	2	2	2				3	
42081						2	2							3	
42083		2				2									
42085						2									
42087						2	2							3	
42089							2	2	2					2	
42091		2		2		2							4	2	
42093						2	2		2					3	
42095						2	2	2	2					2	
42097						2	2		2					3	
42099						2	2		2				4	3	
42101		2				2		2					4	2	
42103							2	2	2					2	
42105						2	2								
42107						2	2		2	2				3	
42109						2	2							3	
42111						2	2						4	3	
42113							2		2	2				3	
42115							2	2	2	2				3	
42117						2	2		2					2	
42119						2	2							3	
42121						2									
42123						2									
42125						2	2								
42127						2	2	2	2	2				2	
42129						2	2						4		
42131						2	2	2	2	2				3	
42133		2				2	2						4	3	
44000						4		4		2			2	2	
44001								4					2	2	
44003								4					2	2	
44005								4		2			2	2	
44007						4		4					2	2	
44009						4		4					2	2	
45000		2	2			4	4	2	4						
45001			2												
45003			2				4								
45007									4						
45009		2					4								
45011		2					4								
45013		2													
45015		2					2								
45017							4								
45019		2	2				2	2							
45021			2			4	4		4						
45023			2												
45025			2												
45027		2					4								
45029		2													
45031		2	2												
45033		2	2				4								
45035		2													
45037			2				4								
45039			2												
45041		2	2				4	2							
45043		2					2								
45045						4		2	4						
45047			2												
45049		2													
45051		2					2								
45053		2													
45055		2	2				4								
45057			2												
45059			2			4			4						
45061		2					4								
45063		2	2				4	2							
45065			2				4								
45067		2	2				4								
45069		2	2												
45071			2				4								
45073							4	2	4						
45075		2					4								
45077									4						
45079		2	2				4	2							
45081			2				4								
45083			2			4			4						
45085		2	2				4								
45087			2			4	4								
45089		2	2				4								
45091			2			4									
46000		1	2	3			2	2	2	2	4	2	2	3	
46003								2		2	2		3	3	
46005				3				2		2			3	3	
46007											4				
46009								2		2	2				
46011				3									2	3	
46013				3				2		2		2	3	3	
46015										2	2		3	3	
46017				3						2	2		3	3	
46019									2		4	2		3	
46021												2	2		
46023								2			2		3	3	
46025				3				2		2			3	3	
46027											2		2	3	
46029				3				2					3	3	
46031												2	2		
46033			2												
46035								2							
46037				3				2		2		2	3	3	
46039				3				2					3	3	
46041											2	2	2		
46043								2			2		3		
46045				3								2	3	3	
46047			2										2		
46049								2					3	3	
46051				3				2					3	3	
46053				3						2	2		3	3	
46055							2				2				
46057				3				2					3	3	
46059											2		3	3	
46061				3				2		2	2		3	3	
46063											4	2			
46065											2			3	
46067								2		2	2		3	3	
46069													3	3	
46071							2			2	2			3	
46073				3				2		2			2	3	
46075													2		
46077				3				2		2			3	3	
46079										2			2	3	
46081											2				
46083													2		
46085											2		2	3	
46087										2	2		3		
46089												2	2		
46091				3			2	2		2		2	3	3	
46093											2		2		
46095				3			2				2				
46097								2		2			3	3	
46099							2						2		
46101				3							2		2	3	
46103			2												
46105											2	2	2	3	
46107								2					2	3	
46109				3				2		2		2	3	3	
46111				3				2		2			3	3	
46113		1	2								4		2		
46115				3				2		2		2	3	3	
46117											2			3	
46119								2					3	3	
46121				3			2				4		2		
46123				3			2			2	2		3		
46125				3			2				2		2		
46127													2	3	
46135							2			2			2	3	
46137											2	2	2		
47000		2	2	2	2	2	2	2	2		2	2	2	2	
47001		2	2		2	2								2	
47003		2			2	2									
47005		2	2			2			2		2	2	2	2	
47007					2	2								2	
47009					2			2						2	
47011						2								2	
47013		2				2	2						2	2	
47015		2			2	2			2				2		
47017		2			2	2							2	2	
47019				2		2	2								
47021		2	2						2				2		
47023												2	2	2	
47025		2			2	2								2	
47027					2		2					2	2		
47029				2	2	2	2						2	2	
47031		2			2										
47033		2			2								2	2	
47035		2			2	2	2		2						
47037		2	2					2	2				2	2	
47039		2			2	2						2	2	2	
47041		2			2	2							2		
47043		2			2	2			2				2	2	
47045						2			2			4	2	2	
47047						2			2		2	2	2	2	
47049		2			2	2					2			2	
47051		2												2	
47053					2	2			2				2	2	
47055		2			2	2	2						2	2	
47057					2	2								2	
47059				2				2						2	
47061		2				2									
47065		2				2	2	2						2	
47067					2	2									
47069		2				2		2					2	2	
47071		2			2	2					2		2	2	
47073					2										
47075		2			2	2			2		2	2	2		
47077		2				2							2	2	
47079			2			2						4	2	2	
47081		2	2			2					2		2	2	
47083		2	2			2					2		2	2	
47085		2				2						2	2	2	
